feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
SETD2	0.000988375804089065	0.0115195847814777	1208	2.40779616255674	0.0210526315789474	0.188679245283019	0.0205041401530475	0.188679245283019	UCEC
PLXNA4	0.00526655004199061	0.0157896079406802	1208	1.37402554041239	0.0421052631578947	0.188679245283019	0.055585616525277	0.188679245283019	UCEC
ZAN	0.0010393806978026	0.0115354986310584	1208	2.18462362881401	0.0315789473684211	0.188679245283019	0.0255001842677367	0.188679245283019	UCEC
SYNE2	0.00204751334261446	0.0120026830416687	1208	3.7940784499139	0.0105263157894737	0.226415094339623	0.00654333231763594	0.226415094339623	UCEC
RBBP6	0.0370465446833581	0.0474384144208086	1208	1.13377142752076	0.0421052631578947	0.132075471698113	0.0466858809108139	0.132075471698113	UCEC
CADPS	0.00275566623078033	0.0135749612254866	1208	1.58474489998047	0.0421052631578947	0.188679245283019	0.0455050116670398	0.188679245283019	UCEC
COL19A1	0.00191627866513335	0.0120026830416687	1208	2.27944518315318	0.0315789473684211	0.169811320754717	0.0205041591426365	0.169811320754717	UCEC
VPS13A	0.000349745016667185	0.0101627830804638	1208	1.99924009514318	0.0315789473684211	0.226415094339623	0.0381289867174075	0.226415094339623	UCEC
ALPK3	0.021992590527878	0.0310568264370315	1208	1.18549429020893	0.0421052631578947	0.150943396226415	0.0515285708772896	0.150943396226415	UCEC
ASXL3	0.0295631989320749	0.0393221774527862	1208	1.09354381777672	0.0526315789473684	0.150943396226415	0.0562123470415191	0.150943396226415	UCEC
PTPRD	0.00202144263063912	0.0120026830416687	1208	1.70900175744979	0.0421052631578947	0.188679245283019	0.040402711561916	0.188679245283019	UCEC
PRPF8	0.00190564333579158	0.0120026830416687	1208	2.39183496246679	0.0210526315789474	0.169811320754717	0.0183645104727056	0.169811320754717	UCEC
NID2	0.00589467992431884	0.016433323552852	1208	1.34151027859316	0.0526315789473684	0.188679245283019	0.0573174052267878	0.188679245283019	UCEC
SCN10A	0.00382958831164489	0.0135749612254866	1208	1.66529836887068	0.0315789473684211	0.169811320754717	0.0372456369631585	0.169811320754717	UCEC
NALCN	0.0027942577745563	0.0135749612254866	1208	3.68296952134521	0.0105263157894737	0.207547169811321	0.00654333231763594	0.207547169811321	UCEC
KIF20B	0.00101005451872827	0.0115195847814777	1208	1.76770540216821	0.0421052631578947	0.207547169811321	0.0427997745132945	0.207547169811321	UCEC
FBN1	0.00247757153216862	0.0132752148408042	1208	1.92234301227222	0.0315789473684211	0.169811320754717	0.0290485452073119	0.169811320754717	UCEC
ROBO1	0.00204751334261447	0.0120026830416687	1208	3.7940784499139	0.0105263157894737	0.226415094339623	0.00654333231763594	0.226415094339623	UCEC
ANKRD50	0.0010042733720534	0.0115195847814777	1208	2.26116793138927	0.0421052631578947	0.188679245283019	0.0236655925965426	0.188679245283019	UCEC
SCN9A	0.000994418484363083	0.0115195847814777	1208	2.44692625577322	0.0210526315789474	0.188679245283019	0.0197328325282824	0.188679245283019	UCEC
FNDC1	0.00101471330631252	0.0115195847814777	1208	2.23334042000474	0.0315789473684211	0.188679245283019	0.0243171566278858	0.188679245283019	UCEC
CNTNAP2	0.000345047168403652	0.0101627830804638	1208	2.00759899448803	0.0421052631578947	0.226415094339623	0.0378236030133499	0.226415094339623	UCEC
TRIO	0.00100606015619627	0.0115195847814777	1208	2.2558753352327	0.0526315789473684	0.188679245283019	0.0237881896346538	0.188679245283019	UCEC
ITPR2	0.00104590556747519	0.0115354986310584	1208	2.58012980542603	0.0210526315789474	0.188679245283019	0.0173144998302773	0.188679245283019	UCEC
ITPR1	0.0217787802885707	0.0308702973883961	1208	1.1886217800754	0.0526315789473684	0.150943396226415	0.0513759340937316	0.150943396226415	UCEC
MTUS2	0.00368340820531594	0.0135749612254866	1208	2.22337698569032	0.0210526315789474	0.150943396226415	0.0188798829030354	0.150943396226415	UCEC
FRY	0.00840847344842759	0.016839016998279	1208	1.36430738907261	0.0421052631578947	0.169811320754717	0.0496764066393964	0.169811320754717	UCEC
CNTN6	0.000512487611868254	0.0108908492010707	1208	2.48562145257611	0.0210526315789474	0.207547169811321	0.0213442868749663	0.207547169811321	UCEC
LAMA3	0.00344770338821203	0.0135749612254866	1208	1.37128494896493	0.0526315789473684	0.207547169811321	0.0623239178775557	0.207547169811321	UCEC
GPRASP1	0.00872137579943259	0.0173852227347528	1208	1.35246411239233	0.0421052631578947	0.169811320754717	0.0502385031457547	0.169811320754717	UCEC
KIF5A	0.00141069514136146	0.0120026830416687	1208	1.89709789205473	0.0315789473684211	0.188679245283019	0.0337085847758044	0.188679245283019	UCEC
ADAMTS16	0.00678312000077043	0.0165234838208476	1208	1.43677954893316	0.0421052631578947	0.169811320754717	0.0463646253463366	0.169811320754717	UCEC
GOLGB1	0.00379193093652068	0.0135749612254866	1208	1.47489088895892	0.0526315789473684	0.188679245283019	0.0505218830867622	0.188679245283019	UCEC
RIMS2	0.000507249223772228	0.0108908492010707	1208	2.44008811330796	0.0315789473684211	0.207547169811321	0.0223164394284419	0.207547169811321	UCEC
SIN3A	0.00330020486240148	0.0135749612254866	1208	1.74026967504536	0.0315789473684211	0.169811320754717	0.0346486042721662	0.169811320754717	UCEC
CENPF	0.00111083209599797	0.0119825379414936	1208	2.0927559163145	0.0315789473684211	0.188679245283019	0.0278853865913894	0.188679245283019	UCEC
MYH7	0.00192047984293571	0.0120026830416687	1208	2.2690813547375	0.0315789473684211	0.169811320754717	0.0207133412058526	0.169811320754717	UCEC
TNRC6A	0.0019755623188893	0.0120026830416687	1208	2.18612246972152	0.0315789473684211	0.169811320754717	0.0224647370889818	0.169811320754717	UCEC
MYO9A	0.00333977081092442	0.0135749612254866	1208	1.73395636285762	0.0421052631578947	0.169811320754717	0.0348603939490435	0.169811320754717	UCEC
RP1	0.00230620962745446	0.0127644056669732	1208	1.65340189018259	0.0421052631578947	0.188679245283019	0.0426142812022648	0.188679245283019	UCEC
SAMD9	0.000988375804089067	0.0115195847814777	1208	2.40779616255674	0.0210526315789474	0.188679245283019	0.0205041401530475	0.188679245283019	UCEC
PLCL1	0.0002573133892368	0.0101627830804638	1208	2.47778011195668	0.0315789473684211	0.226415094339623	0.0239757266134995	0.226415094339623	UCEC
SPTB	0.00684915393856071	0.0165234838208476	1208	1.20252764081361	0.0631578947368421	0.207547169811321	0.0729453500334998	0.207547169811321	UCEC
SYNJ1	0.0161446322113585	0.0259966654588797	1208	4.11281270098128	0.0210526315789474	0.169811320754717	0.00333554605263269	0.169811320754717	UCEC
CHD5	0.00795930622562647	0.0165234838208476	1208	1.25883348950372	0.0526315789473684	0.188679245283019	0.0619515767308503	0.188679245283019	UCEC
CHD7	0.00160549256076141	0.0120026830416687	1208	1.82043924820452	0.0315789473684211	0.188679245283019	0.0362967792935283	0.188679245283019	UCEC
SPTBN2	0.0214312608072587	0.0304634384569783	1208	1.34197180052307	0.0315789473684211	0.132075471698113	0.0382466114663041	0.132075471698113	UCEC
SPTBN1	0.00128026920729704	0.0120026830416687	1208	1.67358161747707	0.0421052631578947	0.207547169811321	0.0468261293947442	0.207547169811321	UCEC
PCNT	0.00330260441286255	0.0135749612254866	1208	1.73988261672682	0.0315789473684211	0.169811320754717	0.0346615529613186	0.169811320754717	UCEC
PTPRF	0.00603422958189959	0.0165234838208476	1208	1.47864275204946	0.0421052631578947	0.169811320754717	0.0445484023849884	0.169811320754717	UCEC
MORC4	0.00186052187111183	0.0120026830416687	1208	1.74669515042114	0.0421052631578947	0.188679245283019	0.038966378398483	0.188679245283019	UCEC
PTPRZ1	0.00146634401890461	0.0120026830416687	1208	1.87315138137465	0.0315789473684211	0.188679245283019	0.0344973477680635	0.188679245283019	UCEC
REV3L	0.00243263621536194	0.0130808303253092	1208	1.93697700441841	0.0315789473684211	0.169811320754717	0.0286386298614582	0.169811320754717	UCEC
ACACB	0.00190545188557916	0.0120026830416687	1208	2.3185762218907	0.0210526315789474	0.169811320754717	0.0197328325282824	0.169811320754717	UCEC
PXDNL	0.0041096144443225	0.0137146080919864	1208	2.01904470585359	0.0421052631578947	0.150943396226415	0.0230613532821296	0.150943396226415	UCEC
DMXL2	0.0030908706957025	0.0135749612254866	1208	1.77633455180178	0.0315789473684211	0.169811320754717	0.0334623408888073	0.169811320754717	UCEC
PTPRB	0.000261640559442563	0.0101627830804638	1208	2.28914464963508	0.0315789473684211	0.226415094339623	0.0288097064372083	0.226415094339623	UCEC
HTT	0.00312327441491605	0.0135749612254866	1208	1.39749532481923	0.0526315789473684	0.207547169811321	0.060809650600985	0.207547169811321	UCEC
SIPA1L2	0.0077532680882282	0.0165234838208476	1208	1.57986576928888	0.0315789473684211	0.150943396226415	0.0353288666959037	0.150943396226415	UCEC
CR2	0.00192080452650246	0.0120026830416687	1208	2.2683347712676	0.0210526315789474	0.169811320754717	0.0207284905482929	0.169811320754717	UCEC
HEPH	0.00100280085935505	0.0115195847814777	1208	1.77082235090502	0.0421052631578947	0.207547169811321	0.0426722613499308	0.207547169811321	UCEC
UTP20	0.0104361803132632	0.0198853322236327	1208	1.45033449836774	0.0421052631578947	0.150943396226415	0.0400191413944666	0.150943396226415	UCEC
UBR5	0.00779537154779026	0.0165234838208476	1208	3.29552291873972	0.0105263157894737	0.150943396226415	0.00654333231763594	0.150943396226415	UCEC
PCDH9	0.00515530902298084	0.0157896079406802	1208	1.5383143672999	0.0421052631578947	0.169811320754717	0.0420764634811031	0.169811320754717	UCEC
MYO15A	0.00191967490970562	0.0120026830416687	1208	2.27096255668343	0.0210526315789474	0.169811320754717	0.0206752167287976	0.169811320754717	UCEC
FMN2	0.00464203895954576	0.0148919763649122	1208	1.89544077109791	0.0421052631578947	0.150943396226415	0.0260165428677335	0.150943396226415	UCEC
MYH10	0.00803756492939971	0.0165234838208476	1208	1.37911113660607	0.0421052631578947	0.169811320754717	0.0489821822357394	0.169811320754717	UCEC
RANBP2	0.00191627830787009	0.0120026830416687	1208	2.27944612867422	0.0210526315789474	0.169811320754717	0.0205041401530475	0.169811320754717	UCEC
GNPTAB	0.00582970196514128	0.016342633894858	1208	1.73303744319159	0.0315789473684211	0.150943396226415	0.0304644004108477	0.150943396226415	UCEC
USP34	0.00177500069505847	0.0120026830416687	1208	1.76917725997331	0.0421052631578947	0.188679245283019	0.0381331394217706	0.188679245283019	UCEC
DOCK3	0.00751849437249332	0.0165234838208476	1208	1.40140693702508	0.0421052631578947	0.169811320754717	0.0479539607353216	0.169811320754717	UCEC
EPHA5	0.025035453382974	0.0348650415314965	1208	1.14458754027555	0.0526315789473684	0.150943396226415	0.0535648953638905	0.150943396226415	UCEC
BCORL1	0.000257487686812772	0.0101627830804638	1208	2.33594112880002	0.0421052631578947	0.226415094339623	0.0275288317382108	0.226415094339623	UCEC
NCAM2	0.00699280434782643	0.0165234838208476	1208	1.63171192165584	0.0315789473684211	0.150943396226415	0.0336038607111196	0.150943396226415	UCEC
GLI3	0.0054586351165319	0.0158007618028347	1208	1.77460646537366	0.0315789473684211	0.150943396226415	0.0292602800118185	0.150943396226415	UCEC
HIVEP1	0.0035931027549707	0.0135749612254866	1208	1.49247325882829	0.0421052631578947	0.188679245283019	0.0496851015023107	0.188679245283019	UCEC
SORCS1	0.00307260948021676	0.0135749612254866	1208	3.0331423316909	0.0210526315789474	0.169811320754717	0.0097556281499783	0.169811320754717	UCEC
DNAH6	0.00779537154779023	0.0165234838208476	1208	3.29552291873972	0.0105263157894737	0.150943396226415	0.00654333231763594	0.150943396226415	UCEC
TMEM131	0.00829916545463932	0.0167510798148676	1208	1.36858011560505	0.0421052631578947	0.169811320754717	0.0494750846090055	0.169811320754717	UCEC
BPTF	0.0181787424027898	0.0266421724254272	1208	1.24775662738906	0.0421052631578947	0.150943396226415	0.048569190534869	0.150943396226415	UCEC
UNC13C	0.000994418484363083	0.0115195847814777	1208	2.44692625577322	0.0210526315789474	0.188679245283019	0.0197328325282824	0.188679245283019	UCEC
F8	0.00454163493378926	0.0146946689185344	1208	1.91470189823673	0.0210526315789474	0.150943396226415	0.0255329023506879	0.150943396226415	UCEC
GPR158	0.00890405777423826	0.0176330685411193	1208	1.34580047852249	0.0421052631578947	0.169811320754717	0.050557410345966	0.169811320754717	UCEC
SAMD9L	0.0188733752999488	0.0272896364384905	1208	1.39621377065227	0.0421052631578947	0.132075471698113	0.0363006008638036	0.132075471698113	UCEC
PDZD2	0.00117367016236999	0.0119825379414936	1208	2.74101005986968	0.0526315789473684	0.188679245283019	0.0147794884337614	0.188679245283019	UCEC
STAG2	0.00203739684126407	0.0120026830416687	1208	2.12922050914684	0.0421052631578947	0.169811320754717	0.0237488547545834	0.169811320754717	UCEC
MYPN	0.00746725689030042	0.0165234838208476	1208	1.59880452355704	0.0315789473684211	0.150943396226415	0.0346890744637855	0.150943396226415	UCEC
ZEB2	0.00140493933013363	0.0120026830416687	1208	1.64005211501016	0.0421052631578947	0.207547169811321	0.0483456123029185	0.207547169811321	UCEC
KIAA0430	0.000967835309552527	0.0115195847814777	1208	1.78631557314151	0.0421052631578947	0.207547169811321	0.0420438077668528	0.207547169811321	UCEC
POLQ	0.00190581407204213	0.0120026830416687	1208	2.39263545588101	0.0210526315789474	0.169811320754717	0.0183500853402776	0.169811320754717	UCEC
FRAS1	0.000519768481540904	0.0108908492010707	1208	2.52589299938224	0.0210526315789474	0.207547169811321	0.0205190845651579	0.207547169811321	UCEC
NRK	0.000524034899060974	0.0108908492010707	1208	2.54475374279905	0.0315789473684211	0.207547169811321	0.0201434286916944	0.207547169811321	UCEC
LCT	0.00236436029059278	0.012868713445403	1208	1.64339795708226	0.0421052631578947	0.188679245283019	0.0430242974548339	0.188679245283019	UCEC
ATP11C	0.00663206542161027	0.0165234838208476	1208	1.30842380608092	0.0421052631578947	0.188679245283019	0.0591315433246254	0.188679245283019	UCEC
PCDHA9	0.0153298122730328	0.0252874960093369	1208	1.1827555811846	0.0631578947368421	0.169811320754717	0.0589825171575264	0.169811320754717	UCEC
TIAM1	0.0180437947749163	0.0265473942598817	1208	1.13719577372079	0.0526315789473684	0.169811320754717	0.0615626449478227	0.169811320754717	UCEC
LRP6	0.00486330209713868	0.0154055544418796	1208	1.85724672868317	0.0526315789473684	0.150943396226415	0.0270020896582388	0.150943396226415	UCEC
AKAP13	0.0141624852402061	0.0238301950979414	1208	1.20536163321865	0.0526315789473684	0.169811320754717	0.0577402383491522	0.169811320754717	UCEC
RB1	0.0382610076246067	0.0485410432584221	1208	1.01692314147911	0.0526315789473684	0.150943396226415	0.060418223219041	0.150943396226415	UCEC
CEP350	0.00205781156023622	0.0120052249711078	1208	2.11385373112045	0.0315789473684211	0.169811320754717	0.0241077506447508	0.169811320754717	UCEC
DENND4A	0.0133487287405924	0.0229464495188113	1208	1.3557220708058	0.0421052631578947	0.150943396226415	0.0438163473302262	0.150943396226415	UCEC
SDK2	0.000988301349758325	0.0115195847814777	1208	2.40705232216771	0.0210526315789474	0.188679245283019	0.0205190845651579	0.188679245283019	UCEC
IGF2R	0.00782681338112832	0.0165234838208476	1208	1.57540746857933	0.0315789473684211	0.150943396226415	0.0354811243391778	0.150943396226415	UCEC
PTPN13	0.00708303644171988	0.0165234838208476	1208	1.42175081911685	0.0526315789473684	0.169811320754717	0.0470336684972591	0.169811320754717	UCEC
TSHZ3	0.00319075106250248	0.0135749612254866	1208	1.75853348399461	0.0315789473684211	0.169811320754717	0.0340428798995368	0.169811320754717	UCEC
COL4A6	0.00262298351557581	0.0135749612254866	1208	3.33881852366693	0.0210526315789474	0.188679245283019	0.0081833752616465	0.188679245283019	UCEC
SRRM2	0.00279425777455627	0.0135749612254866	1208	3.68296952134521	0.0105263157894737	0.207547169811321	0.00654333231763594	0.207547169811321	UCEC
CHD6	0.000995412573654098	0.0115195847814777	1208	2.45157798005953	0.0210526315789474	0.188679245283019	0.019643052875708	0.188679245283019	UCEC
CHD8	0.00761669908829906	0.0165234838208476	1208	1.39703512246644	0.0421052631578947	0.169811320754717	0.0481539481248754	0.169811320754717	UCEC
VPS13C	0.00883449870685336	0.0175412976952108	1208	1.34831682216562	0.0421052631578947	0.169811320754717	0.0504367589458195	0.169811320754717	UCEC
ALPK2	0.00563720062934091	0.0161606219759178	1208	1.75385364033646	0.0315789473684211	0.150943396226415	0.0298555394948146	0.150943396226415	UCEC
ZC3H13	0.00333587739554563	0.0135749612254866	1208	1.73457119222118	0.0315789473684211	0.169811320754717	0.0348397138395787	0.169811320754717	UCEC
SYCP2	0.0119681395228863	0.0211033654684159	1208	1.25458888777356	0.0526315789473684	0.169811320754717	0.0551195502320768	0.169811320754717	UCEC
TRANK1	0.00330903188950109	0.0135749612254866	1208	1.73884852260798	0.0315789473684211	0.169811320754717	0.0346961705396886	0.169811320754717	UCEC
TECTA	0.00601331566923961	0.0165234838208476	1208	1.47992640033296	0.0315789473684211	0.169811320754717	0.0444937973502678	0.169811320754717	UCEC
LRBA	0.00204936275885348	0.0120026830416687	1208	2.6058788466965	0.0210526315789474	0.169811320754717	0.0148785553086843	0.169811320754717	UCEC
ACACA	0.0134530504084697	0.0230004193954132	1208	1.35287909764548	0.0315789473684211	0.150943396226415	0.0439356125352595	0.150943396226415	UCEC
CIT	0.00402884529833532	0.0135749612254866	1208	2.04465579223072	0.0315789473684211	0.150943396226415	0.0224913414161181	0.150943396226415	UCEC
KIF14	0.0014650697810798	0.0120026830416687	1208	1.87367557989456	0.0315789473684211	0.188679245283019	0.0344798924005695	0.188679245283019	UCEC
EIF4G3	0.00876032321978969	0.0174398529447987	1208	1.35102843511969	0.0421052631578947	0.169811320754717	0.0503070501572782	0.169811320754717	UCEC
FAM47A	0.00204725831095181	0.0120026830416687	1208	2.12164203977059	0.0315789473684211	0.169811320754717	0.0239251960217155	0.169811320754717	UCEC
ASCC3	0.00782681338112831	0.0165234838208476	1208	1.57540746857933	0.0315789473684211	0.150943396226415	0.0354811243391778	0.150943396226415	UCEC
BSN	0.00216473977189536	0.0121166554860697	1208	2.04822657246472	0.0315789473684211	0.169811320754717	0.0257009175503743	0.169811320754717	UCEC
RIF1	0.00194005819820752	0.0120026830416687	1208	2.23233207325725	0.0210526315789474	0.169811320754717	0.0214720527506721	0.169811320754717	UCEC
ANKRD17	0.00142403611810343	0.0120026830416687	1208	1.89115113600342	0.0315789473684211	0.188679245283019	0.03390282242691	0.188679245283019	UCEC
TNIK	0.00757545127277934	0.0165234838208476	1208	1.5918001988631	0.0315789473684211	0.150943396226415	0.034924385438264	0.150943396226415	UCEC
GRIN2A	0.00192047943777552	0.0120026830416687	1208	2.26908229090973	0.0210526315789474	0.169811320754717	0.0207133222162635	0.169811320754717	UCEC
VWF	0.00316885450823649	0.0135749612254866	1208	1.76233809525351	0.0315789473684211	0.169811320754717	0.0339179907589393	0.169811320754717	UCEC
CAD	0.0013543862099464	0.0120026830416687	1208	1.6530858219196	0.0421052631578947	0.207547169811321	0.0477494711694956	0.207547169811321	UCEC
DOCK2	0.00344880280321885	0.0135749612254866	1208	1.71628739126555	0.0315789473684211	0.169811320754717	0.0354597747596892	0.169811320754717	UCEC
DOCK7	0.000986575590942428	0.0115195847814777	1208	2.37729353912576	0.0210526315789474	0.188679245283019	0.0211257903034078	0.188679245283019	UCEC
HECTD1	0.00110440188819045	0.0119825379414936	1208	2.66542750764296	0.0105263157894737	0.188679245283019	0.0159213857817568	0.188679245283019	UCEC
SCN7A	0.000519926365057949	0.0108908492010707	1208	2.52663683977126	0.0210526315789474	0.207547169811321	0.0205041401530475	0.207547169811321	UCEC
COL22A1	0.000505461830782703	0.0108908492010707	1208	2.37107022152786	0.0315789473684211	0.207547169811321	0.0238730004799426	0.207547169811321	UCEC
MXRA5	0.00132095318517619	0.0120026830416687	1208	1.94115449580666	0.0315789473684211	0.188679245283019	0.0323026685904067	0.188679245283019	UCEC
UHRF1BP1L	0.00112548578101898	0.0119825379414936	1208	2.07824553856466	0.0210526315789474	0.188679245283019	0.0282814371098323	0.188679245283019	UCEC
HEATR7B2	0.00098747539415382	0.0115195847814777	1208	2.39743138862002	0.0315789473684211	0.188679245283019	0.0207133412058526	0.188679245283019	UCEC
SCN1A	0.0103873537047471	0.0198172871816576	1208	1.29743883696929	0.0421052631578947	0.169811320754717	0.0529299412747379	0.169811320754717	UCEC
CTNND1	0.00755316318217037	0.0165234838208476	1208	2.02035214657387	0.0210526315789474	0.132075471698113	0.0197804326546431	0.132075471698113	UCEC
CPAMD8	0.000325333110884664	0.0101627830804638	1208	2.04671447634674	0.0315789473684211	0.226415094339623	0.0364255259348044	0.226415094339623	UCEC
FAM135A	0.00824453225198985	0.0167214607151096	1208	1.55129957522281	0.0421052631578947	0.150943396226415	0.0363154538705854	0.150943396226415	UCEC
CELSR3	0.00814803827622069	0.0165925685112796	1208	1.55670528158053	0.0315789473684211	0.150943396226415	0.0361267457002252	0.150943396226415	UCEC
CACNA1B	0.00782613870775869	0.0165234838208476	1208	1.57544792987372	0.0315789473684211	0.150943396226415	0.0354797396859119	0.150943396226415	UCEC
COL6A3	0.00348320398965443	0.0135749612254866	1208	1.71127288065087	0.0315789473684211	0.169811320754717	0.0356316833577087	0.169811320754717	UCEC
COL6A6	0.0036288057664471	0.0135749612254866	1208	2.36031492477934	0.0210526315789474	0.150943396226415	0.0165035925754361	0.150943396226415	UCEC
SETX	0.00192047943777551	0.0120026830416687	1208	2.26908229090973	0.0210526315789474	0.169811320754717	0.0207133222162635	0.169811320754717	UCEC
C20orf26	0.00962206726653805	0.0184738801013202	1208	1.20903834294337	0.0526315789473684	0.188679245283019	0.0649092546881268	0.188679245283019	UCEC
HCFC1	0.0131285826007602	0.0226194849598047	1208	2.14824147203371	0.0315789473684211	0.113207547169811	0.0146778410156357	0.113207547169811	UCEC
FLNC	0.014550004305706	0.0242660667835781	1208	1.94175356571041	0.0631578947368421	0.113207547169811	0.0179837072310491	0.113207547169811	UCEC
C2orf16	0.00357416620097824	0.0135749612254866	1208	1.49421662445853	0.0421052631578947	0.188679245283019	0.0496028504847113	0.188679245283019	UCEC
LAMA1	0.0159911497069955	0.0258977783572028	1208	1.29138792583243	0.0421052631578947	0.150943396226415	0.0465922312126298	0.150943396226415	UCEC
F5	0.00344989322146268	0.0135749612254866	1208	1.7161270168298	0.0315789473684211	0.169811320754717	0.0354652603656882	0.169811320754717	UCEC
KIF1B	0.0112963252219619	0.0204827867114455	1208	1.6619224231887	0.0315789473684211	0.132075471698113	0.0280680555193308	0.132075471698113	UCEC
MYO10	0.00913345806551997	0.0179367923792756	1208	1.33767610886912	0.0526315789473684	0.169811320754717	0.0509488181771382	0.169811320754717	UCEC
DOCK10	0.00932268757291758	0.0181061451448309	1208	1.79802167938978	0.0315789473684211	0.132075471698113	0.0245843667705574	0.132075471698113	UCEC
SON	0.00538646037111062	0.0157896079406802	1208	1.78343901308294	0.0315789473684211	0.150943396226415	0.029010439719846	0.150943396226415	UCEC
GRM1	0.00146812505747553	0.0120026830416687	1208	1.87242044266194	0.0421052631578947	0.188679245283019	0.0345217016344038	0.188679245283019	UCEC
ANK2	0.00619893272150641	0.0165234838208476	1208	1.6968744082098	0.0315789473684211	0.150943396226415	0.0315508527899828	0.150943396226415	UCEC
CDH7	0.00572398972166169	0.016276475414812	1208	1.34990251280068	0.0526315789473684	0.188679245283019	0.0568656360359724	0.188679245283019	UCEC
PDE4DIP	0.00279425777455627	0.0135749612254866	1208	3.68296952134521	0.0105263157894737	0.207547169811321	0.00654333231763594	0.207547169811321	UCEC
PLXNC1	0.00488086904923907	0.0154288559276155	1208	1.56012378110082	0.0315789473684211	0.169811320754717	0.0412061388518596	0.169811320754717	UCEC
ABCA1	0.00841303743289767	0.016839016998279	1208	1.89035714360266	0.0210526315789474	0.132075471698113	0.0224647180993928	0.132075471698113	UCEC
SORL1	0.00791869168142469	0.0165234838208476	1208	1.56993280995288	0.0315789473684211	0.150943396226415	0.0356689568229053	0.150943396226415	UCEC
SRCAP	0.00786163192759354	0.0165234838208476	1208	1.96591506685421	0.0315789473684211	0.132075471698113	0.0208639805816457	0.132075471698113	UCEC
PLXNA2	0.0224075554943896	0.0316132739047831	1208	1.32360824937788	0.0421052631578947	0.132075471698113	0.0389278505458709	0.132075471698113	UCEC
NUP98	0.0159706314991839	0.0258977783572028	1208	1.47344057267407	0.0315789473684211	0.132075471698113	0.033693640363694	0.132075471698113	UCEC
COL7A1	0.0161857027886715	0.0259966654588797	1208	1.46703491126915	0.0315789473684211	0.132075471698113	0.03390282242691	0.132075471698113	UCEC
ATP1A4	0.00170045263269129	0.0120026830416687	1208	1.79052834380651	0.0315789473684211	0.188679245283019	0.0373576790926424	0.188679245283019	UCEC
NRXN3	0.00345305008994913	0.0135749612254866	1208	1.71566336008778	0.0315789473684211	0.169811320754717	0.0354811243391778	0.169811320754717	UCEC
MYT1L	0.0031645314584292	0.0135749612254866	1208	1.76309553871664	0.0315789473684211	0.169811320754717	0.0338931799444806	0.169811320754717	UCEC
ARHGAP21	0.00775339851280825	0.0165234838208476	1208	1.98367993782248	0.0210526315789474	0.132075471698113	0.0205041401530475	0.132075471698113	UCEC
CCDC144A	0.0176742282381928	0.0263110924806988	1208	1.42606788976427	0.0315789473684211	0.132075471698113	0.0352705576226959	0.132075471698113	UCEC
CNTNAP4	0.00135390373990265	0.0120026830416687	1208	1.92407988724856	0.0315789473684211	0.188679245283019	0.032840690738447	0.188679245283019	UCEC
LRRIQ1	0.00449626334444984	0.0146419265376373	1208	1.92387665171803	0.0421052631578947	0.150943396226415	0.0253056165509642	0.150943396226415	UCEC
MON2	0.000694979147160827	0.0115195847814777	1208	1.95947757168606	0.0315789473684211	0.207547169811321	0.0355968572504404	0.207547169811321	UCEC
NKTR	0.0279201922260989	0.0373339915518897	1208	1.11093649937956	0.0421052631578947	0.150943396226415	0.0552967120231736	0.150943396226415	UCEC
ADCY8	0.0144433306455094	0.0241681867169045	1208	1.32719611827177	0.0526315789473684	0.150943396226415	0.0450271585644954	0.150943396226415	UCEC
ODZ2	0.0120935559073627	0.021297625846183	1208	1.39258672420707	0.0421052631578947	0.150943396226415	0.0422975615809163	0.150943396226415	UCEC
PTPRS	0.0175604350005155	0.0262451209552709	1208	1.25938381925292	0.0421052631578947	0.150943396226415	0.0480347068380717	0.150943396226415	UCEC
CLTCL1	0.0135905398620075	0.0230993315314885	1208	1.55510960932839	0.0421052631578947	0.132075471698113	0.031133547203028	0.132075471698113	UCEC
HDLBP	0.0178379709951404	0.0263644254046805	1208	1.42130839611642	0.0315789473684211	0.132075471698113	0.0354328605860837	0.132075471698113	UCEC
RGPD3	0.00380250143353818	0.0135749612254866	1208	2.13919023716578	0.0210526315789474	0.150943396226415	0.0205041401530475	0.150943396226415	UCEC
SMARCA1	0.00216512043761669	0.0121166554860697	1208	2.0480277234177	0.0210526315789474	0.169811320754717	0.0257058972758668	0.169811320754717	UCEC
ZFAT	0.00382370547630546	0.0135749612254866	1208	2.12807887975916	0.0210526315789474	0.150943396226415	0.0207284905482929	0.150943396226415	UCEC
MYH11	0.00391541674427524	0.0135749612254866	1208	3.21502821681475	0.0210526315789474	0.169811320754717	0.00814644952981428	0.169811320754717	UCEC
FAM47B	0.00386487068105956	0.0135749612254866	1208	3.56412884413069	0.0105263157894737	0.188679245283019	0.00654333231763594	0.188679245283019	UCEC
TAB3	0.0164911859973724	0.0261111314507488	1208	1.79765827883753	0.0315789473684211	0.113207547169811	0.0207133412058526	0.113207547169811	UCEC
HCN1	0.00729462137302848	0.0165234838208476	1208	1.61034716364601	0.0315789473684211	0.150943396226415	0.0343046296783395	0.150943396226415	UCEC
ROBO2	0.00365285126587959	0.0135749612254866	1208	2.25995727240685	0.0315789473684211	0.150943396226415	0.018214082371728	0.150943396226415	UCEC
